,Frame,x_center,y_center,w,h,label,type,FileName
10215,002940.jpg,226.0,323.0,447.0,633.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002940.jpg
10216,007837.jpg,524.0,298.0,799.0,290.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007837.jpg
10217,007837.jpg,887.0,366.0,146.0,53.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007837.jpg
10218,002052.jpg,496.0,258.0,847.0,444.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002052.jpg
10219,006496.jpg,204.0,317.0,79.0,72.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006496.jpg
10220,006496.jpg,242.0,300.0,79.0,140.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006496.jpg
10221,006496.jpg,324.0,318.0,161.0,193.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006496.jpg
10222,006496.jpg,532.0,321.0,855.0,639.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006496.jpg
10223,009320.jpg,709.0,503.0,313.0,273.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10224,009320.jpg,893.0,601.0,134.0,79.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10225,009320.jpg,883.0,461.0,77.0,55.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10226,009320.jpg,449.0,550.0,161.0,131.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10227,009320.jpg,527.0,394.0,98.0,68.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10228,009320.jpg,283.0,409.0,563.0,463.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009320.jpg
10229,002558.jpg,298.0,354.0,230.0,282.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002558.jpg
10230,002558.jpg,737.0,439.0,207.0,297.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002558.jpg
10231,002558.jpg,296.0,262.0,261.0,391.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002558.jpg
10232,002558.jpg,747.0,335.0,227.0,418.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002558.jpg
10233,009236.jpg,477.0,388.0,430.0,390.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009236.jpg
10234,009236.jpg,453.0,271.0,126.0,312.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009236.jpg
10235,002191.jpg,481.0,323.0,958.0,631.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002191.jpg
10236,008601.jpg,556.0,324.0,808.0,594.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008601.jpg
10237,008601.jpg,763.0,230.0,394.0,234.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008601.jpg
10238,008601.jpg,573.0,47.0,209.0,70.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008601.jpg
10239,008601.jpg,168.0,84.0,167.0,99.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008601.jpg
10240,003540.jpg,320.0,172.0,620.0,333.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003540.jpg
10241,005271.jpg,459.0,355.0,522.0,429.0,19.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005271.jpg
10242,005718.jpg,185.0,512.0,244.0,252.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005718.jpg
10243,001933.jpg,450.0,309.0,632.0,471.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001933.jpg
10244,007681.jpg,421.0,364.0,670.0,418.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007681.jpg
10245,005556.jpg,80.0,331.0,156.0,619.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005556.jpg
10246,005556.jpg,104.0,585.0,204.0,110.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005556.jpg
10247,005556.jpg,692.0,538.0,536.0,204.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005556.jpg
10248,005556.jpg,594.0,386.0,267.0,507.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005556.jpg
10249,005556.jpg,356.0,360.0,275.0,559.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005556.jpg
10250,008195.jpg,481.0,386.0,958.0,507.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008195.jpg
10251,008195.jpg,302.0,246.0,478.0,489.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008195.jpg
10252,008120.jpg,491.0,318.0,668.0,470.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008120.jpg
10253,008120.jpg,770.0,397.0,376.0,317.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008120.jpg
10254,008120.jpg,95.0,401.0,185.0,319.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008120.jpg
10255,008120.jpg,485.0,88.0,950.0,173.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008120.jpg
10256,008868.jpg,371.0,386.0,672.0,160.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008868.jpg
10257,008868.jpg,589.0,294.0,280.0,169.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008868.jpg
10258,008868.jpg,708.0,439.0,219.0,227.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008868.jpg
10259,008868.jpg,755.0,381.0,192.0,326.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008868.jpg
10260,007554.jpg,854.0,374.0,96.0,75.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10261,007554.jpg,79.0,409.0,92.0,69.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10262,007554.jpg,489.0,435.0,129.0,225.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10263,007554.jpg,627.0,452.0,109.0,265.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10264,007554.jpg,342.0,369.0,50.0,42.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10265,007554.jpg,299.0,357.0,33.0,31.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10266,007554.jpg,124.0,376.0,48.0,52.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10267,007554.jpg,90.0,364.0,27.0,33.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10268,007554.jpg,654.0,354.0,36.0,38.0,18.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007554.jpg
10269,006860.jpg,459.0,308.0,253.0,136.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006860.jpg
10270,007213.jpg,493.0,253.0,58.0,17.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10271,007213.jpg,690.0,254.0,33.0,38.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10272,007213.jpg,663.0,276.0,48.0,63.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10273,007213.jpg,585.0,340.0,140.0,145.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10274,007213.jpg,470.0,284.0,81.0,22.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10275,007213.jpg,634.0,532.0,653.0,213.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10276,007213.jpg,251.0,352.0,405.0,577.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10277,007213.jpg,825.0,278.0,271.0,300.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007213.jpg
10278,000078.jpg,470.0,372.0,883.0,515.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000078.jpg
10279,000078.jpg,510.0,213.0,659.0,301.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000078.jpg
10280,007316.jpg,464.0,353.0,923.0,575.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007316.jpg
10281,007919.jpg,590.0,380.0,540.0,320.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007919.jpg
10282,007919.jpg,565.0,248.0,109.0,307.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007919.jpg
10283,004646.jpg,565.0,296.0,178.0,111.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004646.jpg
10284,004812.jpg,550.0,326.0,758.0,380.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004812.jpg
10285,004812.jpg,888.0,385.0,113.0,193.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004812.jpg
10286,004812.jpg,943.0,397.0,35.0,161.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004812.jpg
10287,008829.jpg,422.0,304.0,714.0,373.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008829.jpg
10288,008829.jpg,195.0,137.0,102.0,152.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008829.jpg
10289,008829.jpg,372.0,119.0,88.0,73.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008829.jpg
10290,008829.jpg,925.0,230.0,69.0,398.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008829.jpg
10291,008829.jpg,783.0,188.0,77.0,142.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008829.jpg
10292,006031.jpg,475.0,362.0,874.0,352.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006031.jpg
10293,001801.jpg,685.0,414.0,180.0,166.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10294,001801.jpg,448.0,426.0,221.0,254.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10295,001801.jpg,267.0,349.0,81.0,104.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10296,001801.jpg,198.0,315.0,61.0,73.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10297,001801.jpg,684.0,334.0,127.0,135.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10298,001801.jpg,433.0,361.0,121.0,234.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10299,001801.jpg,271.0,311.0,61.0,108.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10300,001801.jpg,205.0,294.0,42.0,73.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10301,001801.jpg,59.0,326.0,113.0,96.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10302,001801.jpg,101.0,288.0,48.0,32.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10303,001801.jpg,724.0,344.0,223.0,94.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10304,001801.jpg,42.0,487.0,81.0,271.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10305,001801.jpg,154.0,295.0,23.0,38.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10306,001801.jpg,336.0,322.0,42.0,70.0,9.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001801.jpg
10307,000367.jpg,478.0,332.0,84.0,241.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10308,000367.jpg,692.0,406.0,113.0,396.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10309,000367.jpg,783.0,446.0,54.0,268.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10310,000367.jpg,587.0,397.0,79.0,367.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10311,000367.jpg,893.0,352.0,134.0,77.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10312,000367.jpg,482.0,538.0,956.0,205.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10313,000367.jpg,450.0,282.0,232.0,340.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000367.jpg
10314,002199.jpg,524.0,460.0,783.0,360.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002199.jpg
10315,003023.jpg,780.0,562.0,129.0,156.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003023.jpg
10316,003023.jpg,357.0,369.0,567.0,543.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003023.jpg
10317,003023.jpg,150.0,447.0,290.0,266.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003023.jpg
10318,005428.jpg,279.0,232.0,553.0,462.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005428.jpg
10319,003075.jpg,584.0,351.0,452.0,579.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003075.jpg
10320,003075.jpg,306.0,231.0,286.0,449.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003075.jpg
10321,003075.jpg,211.0,396.0,402.0,453.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003075.jpg
10322,003075.jpg,786.0,412.0,348.0,457.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003075.jpg
10323,008526.jpg,521.0,431.0,361.0,223.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008526.jpg
10324,008526.jpg,731.0,404.0,156.0,178.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008526.jpg
10325,008526.jpg,183.0,305.0,74.0,51.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008526.jpg
10326,008526.jpg,234.0,285.0,49.0,50.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008526.jpg
10327,008526.jpg,328.0,292.0,143.0,133.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008526.jpg
10328,009026.jpg,197.0,572.0,255.0,102.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009026.jpg
10329,000681.jpg,358.0,305.0,228.0,166.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000681.jpg
10330,003872.jpg,493.0,354.0,200.0,128.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003872.jpg
10331,005538.jpg,563.0,287.0,467.0,128.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005538.jpg
10332,005538.jpg,298.0,445.0,338.0,174.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005538.jpg
10333,008688.jpg,482.0,321.0,956.0,638.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008688.jpg
10334,001719.jpg,657.0,286.0,438.0,338.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001719.jpg
10335,003793.jpg,556.0,321.0,809.0,639.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003793.jpg
10336,003793.jpg,484.0,337.0,814.0,607.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003793.jpg
10337,005246.jpg,554.0,360.0,785.0,561.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/005246.jpg
10338,007117.jpg,833.0,580.0,84.0,119.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10339,007117.jpg,910.0,544.0,96.0,189.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10340,007117.jpg,810.0,523.0,284.0,228.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10341,007117.jpg,828.0,397.0,169.0,60.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10342,007117.jpg,768.0,389.0,142.0,63.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10343,007117.jpg,722.0,371.0,111.0,44.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10344,007117.jpg,503.0,431.0,515.0,417.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10345,007117.jpg,283.0,333.0,48.0,87.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10346,007117.jpg,314.0,329.0,67.0,97.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007117.jpg
10347,007185.jpg,568.0,322.0,553.0,636.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007185.jpg
10348,005149.jpg,524.0,160.0,261.0,315.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005149.jpg
10349,005149.jpg,637.0,447.0,645.0,386.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005149.jpg
10350,006763.jpg,332.0,319.0,660.0,241.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006763.jpg
10351,007138.jpg,234.0,364.0,434.0,515.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007138.jpg
10352,007138.jpg,413.0,381.0,818.0,519.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007138.jpg
10353,004679.jpg,478.0,318.0,952.0,633.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004679.jpg
10354,004679.jpg,485.0,336.0,420.0,403.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004679.jpg
10355,000651.jpg,560.0,322.0,785.0,630.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000651.jpg
10356,003204.jpg,432.0,422.0,204.0,177.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003204.jpg
10357,000383.jpg,444.0,358.0,641.0,560.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000383.jpg
10358,000383.jpg,140.0,311.0,273.0,572.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000383.jpg
10359,009737.jpg,493.0,419.0,925.0,434.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009737.jpg
10360,009737.jpg,861.0,82.0,198.0,160.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009737.jpg
10361,003301.jpg,353.0,359.0,334.0,561.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003301.jpg
10362,003301.jpg,326.0,471.0,253.0,188.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003301.jpg
10363,003301.jpg,372.0,503.0,374.0,275.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003301.jpg
10364,003301.jpg,108.0,403.0,202.0,382.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003301.jpg
10365,002793.jpg,140.0,468.0,276.0,67.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002793.jpg
10366,002793.jpg,411.0,463.0,288.0,73.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002793.jpg
10367,002793.jpg,769.0,228.0,267.0,135.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002793.jpg
10368,007233.jpg,507.0,247.0,906.0,486.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007233.jpg
10369,001089.jpg,450.0,353.0,854.0,413.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001089.jpg
10370,003672.jpg,495.0,413.0,549.0,253.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003672.jpg
10371,003672.jpg,481.0,320.0,954.0,633.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003672.jpg
10372,001966.jpg,829.0,363.0,261.0,555.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001966.jpg
10373,001966.jpg,111.0,269.0,219.0,442.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001966.jpg
10374,005681.jpg,495.0,325.0,917.0,509.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005681.jpg
10375,000031.jpg,452.0,317.0,747.0,340.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000031.jpg
10376,003648.jpg,530.0,396.0,860.0,481.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003648.jpg
10377,003648.jpg,516.0,356.0,173.0,432.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003648.jpg
10378,003648.jpg,474.0,298.0,334.0,408.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003648.jpg
10379,006244.jpg,531.0,273.0,163.0,142.0,5.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006244.jpg
10380,002899.jpg,508.0,285.0,883.0,428.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10381,002899.jpg,768.0,410.0,251.0,311.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10382,002899.jpg,628.0,423.0,146.0,265.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10383,002899.jpg,448.0,497.0,133.0,156.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10384,002899.jpg,358.0,495.0,225.0,198.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10385,002899.jpg,165.0,499.0,182.0,216.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10386,002899.jpg,96.0,444.0,187.0,260.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10387,002899.jpg,204.0,344.0,392.0,125.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10388,002899.jpg,260.0,367.0,151.0,140.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10389,002899.jpg,384.0,293.0,123.0,41.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10390,002899.jpg,461.0,269.0,133.0,68.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10391,002899.jpg,568.0,265.0,174.0,72.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002899.jpg
10392,007577.jpg,799.0,354.0,323.0,567.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10393,007577.jpg,582.0,315.0,330.0,444.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10394,007577.jpg,342.0,287.0,230.0,419.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10395,007577.jpg,140.0,279.0,269.0,317.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10396,007577.jpg,479.0,510.0,954.0,251.0,11.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10397,007577.jpg,875.0,215.0,56.0,125.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007577.jpg
10398,008352.jpg,514.0,257.0,774.0,375.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008352.jpg
10399,006049.jpg,739.0,451.0,422.0,323.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006049.jpg
10400,006049.jpg,531.0,288.0,105.0,49.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006049.jpg
10401,006049.jpg,166.0,291.0,97.0,44.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006049.jpg
10402,006049.jpg,302.0,497.0,184.0,104.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/006049.jpg
10403,000645.jpg,610.0,358.0,701.0,560.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000645.jpg
10404,000645.jpg,469.0,445.0,463.0,391.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000645.jpg
10405,009896.jpg,491.0,390.0,447.0,323.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009896.jpg
10406,007842.jpg,479.0,341.0,954.0,597.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007842.jpg
10407,007825.jpg,485.0,364.0,862.0,248.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007825.jpg
10408,002461.jpg,465.0,272.0,300.0,377.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002461.jpg
10409,002461.jpg,232.0,229.0,461.0,451.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002461.jpg
10410,001922.jpg,514.0,275.0,778.0,310.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001922.jpg
10411,004731.jpg,426.0,449.0,292.0,382.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004731.jpg
10412,004731.jpg,254.0,92.0,94.0,168.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004731.jpg
10413,004731.jpg,421.0,98.0,90.0,135.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004731.jpg
10414,004731.jpg,856.0,115.0,207.0,92.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004731.jpg
10415,004731.jpg,669.0,327.0,582.0,486.0,17.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004731.jpg
10416,004653.jpg,471.0,356.0,649.0,434.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004653.jpg
10417,004436.jpg,507.0,343.0,390.0,292.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004436.jpg
10418,004190.jpg,194.0,376.0,384.0,360.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004190.jpg
10419,008199.jpg,235.0,439.0,98.0,210.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008199.jpg
10420,008199.jpg,828.0,393.0,259.0,495.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008199.jpg
10421,008199.jpg,35.0,511.0,65.0,254.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008199.jpg
10422,008199.jpg,333.0,441.0,79.0,108.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008199.jpg
10423,008199.jpg,322.0,399.0,106.0,119.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008199.jpg
10424,009366.jpg,247.0,303.0,414.0,595.0,3.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009366.jpg
10425,003252.jpg,465.0,353.0,925.0,573.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10426,003252.jpg,173.0,440.0,342.0,399.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10427,003252.jpg,212.0,244.0,298.0,287.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10428,003252.jpg,373.0,279.0,194.0,364.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10429,003252.jpg,545.0,345.0,434.0,591.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10430,003252.jpg,701.0,364.0,461.0,553.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003252.jpg
10431,003222.jpg,569.0,243.0,321.0,375.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003222.jpg
10432,003222.jpg,414.0,313.0,624.0,377.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003222.jpg
